17

910 1694
68 745 762
481 558 166
282 509 618
650 185 303
15 399 376
632 709 73
116 252 627
386 555 127
322 574 710
476 538 949
655 791 671
187 119 280
704 432 388
69 342 458
373 239 191
16 575 159
494 722 410
736 137 876
604 788 353
881 271 85
130 271 820
732 869 214
919 697 951
749 393 937
494 358 809
80 256 980
348 191 660
691 409 316
666 652 526
53 741 522
190 343 801
714 308 466
248 171 13
448 267 700
153 279 936
549 661 974
651 630 939
860 209 926
508 345 618
269 294 304
726 765 859
370 922 647
503 724 189
725 396 707
597 144 586
455 832 33
282 238 620
901 548 427
416 357 412
925 144 306
777 516 940
852 110 929
71 310 540
776 503 107
528 285 298
337 72 247
545 539 823
49 567 644
123 553 313
419 115 408
818 353 825
675 295 736
648 211 814
496 471 447
852 186 661
639 424 778
743 58 78
745 92 821
622 855 838
207 228 28
559 384 528
853 196 485
548 449 621
405 454 534
287 395 848
1 285 849
206 40 457
166 331 391
59 222 718
922 546 364
865 909 910
897 185 249
63 832 393
659 492 302
793 182 190
372 491 489
480 219 698
193 670 176
270 576 691
938 393 350
22 489 474
527 439 760
37 115 226
581 805 247
776 73 499
682 761 236
552 86 540
185 946 362
176 228 964
163 94 886
544 282 862
871 534 727
890 583 2
12 784 530
520 455 643
671 670 41
111 311 440
705 580 163
698 51 752
20 838 26
592 481 874
470 707 168
896 785 529
227 120 622
26 124 580
821 603 622
16 397 485
542 216 356
115 77 303
367 237 94
569 8 815
946 773 720
944 309 479
57 587 819
795 661 683
845 838 539
309 269 390
340 9 831
246 820 955
467 923 274
107 244 405
454 909 486
593 834 198
518 125 247
138 827 310
813 303 62
868 491 470
356 628 612
925 65 333
533 653 670
918 127 76
262 463 539
837 831 769
293 479 293
222 882 458
690 934 155
677 698 121
218 674 31
617 584 585
903 744 693
584 772 810
29 105 27
612 206 808
908 438 19
831 717 510
655 195 189
136 79 769
582 842 921
555 886 629
908 702 424
909 82 731
746 947 604
447 239 818
700 514 573
252 919 349
933 39 58
119 364 593
46 254 447
786 258 448
301 582 689
277 22 551
599 420 252
736 53 6
775 534 508
835 857 754
785 902 761
875 723 122
596 862 467
936 453 479
256 724 569
685 61 415
800 476 541
23 112 859
334 329 16
819 365 835
628 932 850
434 112 195
166 615 854
451 416 534
742 172 680
649 9 675
180 8 444
257 298 293
932 137 384
807 502 121
500 477 306
826 143 451
358 676 685
658 456 918
909 97 172
746 757 185
626 163 550
710 163 648
799 849 416
413 25 452
219 163 406
302 126 905
44 454 124
714 232 988
633 187 860
429 150 657
195 319 650
570 697 160
777 895 43
257 73 91
728 112 231
675 943 546
395 320 126
547 858 855
318 11 582
616 138 646
801 424 111
654 914 203
887 551 539
773 270 593
772 343 615
364 945 294
893 911 719
669 100 628
260 209 18
123 728 345
437 854 944
501 369 464
274 914 740
738 442 974
428 593 376
810 400 557
790 332 190
413 314 957
508 912 519
50 471 955
185 473 472
395 106 506
27 506 941
554 801 244
363 48 648
544 50 247
672 653 70
884 500 110
261 766 927
430 778 133
138 907 645
416 669 772
632 208 657
605 282 686
797 290 58
674 56 846
835 281 168
660 658 389
162 351 27
801 764 52
895 452 361
894 56 709
598 688 682
531 34 456
538 118 54
349 399 327
630 336 762
794 367 666
875 843 510
336 292 925
147 74 200
869 604 891
129 680 234
259 551 910
939 762 683
836 505 558
427 622 721
151 124 746
299 81 917
43 811 454
173 495 613
341 44 638
284 182 212
447 458 999
912 590 50
282 839 449
292 443 241
762 448 260
331 883 524
642 357 694
86 121 445
669 886 354
456 423 515
802 739 136
312 482 922
224 383 513
195 318 352
468 234 455
428 223 4
71 870 327
354 464 55
671 796 765
486 849 738
867 823 957
475 447 526
581 902 336
649 842 342
908 175 129
150 460 838
115 709 695
888 730 711
231 38 882
275 342 205
778 505 60
802 470 847
227 678 848
340 761 424
217 310 863
574 620 631
866 520 752
256 686 397
754 462 866
707 553 972
828 722 938
379 382 901
161 772 478
615 290 704
263 909 199
669 832 807
941 652 486
927 195 926
797 495 567
46 693 836
735 490 912
842 576 176
316 708 843
160 332 818
432 450 811
686 346 638
42 824 877
459 363 460
104 512 859
931 274 51
11 739 518
520 260 823
777 851 382
914 118 588
705 240 395
631 713 316
921 503 965
233 947 306
779 29 433
678 306 135
683 666 263
858 436 546
502 870 987
878 625 743
871 109 716
862 911 106
14 611 13
738 148 394
697 143 868
353 93 179
456 393 51
755 645 736
349 358 274
424 749 468
195 315 32
793 588 755
626 165 175
805 748 704
269 610 995
416 530 244
695 857 122
333 130 636
402 633 840
668 345 968
351 92 982
452 77 852
838 827 369
548 462 788
364 659 181
167 432 677
785 175 644
823 719 914
871 632 297
459 619 676
233 479 887
630 233 497
893 692 89
262 250 289
580 44 514
178 655 435
440 735 644
318 849 806
642 521 701
604 257 686
575 920 268
760 850 158
421 48 456
478 884 879
919 308 563
173 766 167
835 179 429
483 168 551
673 898 132
840 489 281
569 816 299
49 756 219
332 683 218
599 116 790
72 298 998
798 377 999
85 358 453
229 283 353
859 435 548
63 556 812
828 80 357
849 943 351
889 650 571
722 361 89
664 158 908
929 202 941
415 161 694
480 333 918
857 584 143
269 842 839
266 5 484
746 257 518
179 192 236
550 343 365
301 258 461
583 242 17
293 28 711
715 494 863
513 196 477
177 20 165
542 593 357
308 666 980
397 569 665
540 149 939
942 244 237
219 837 329
196 143 317
588 913 310
625 947 24
660 243 836
100 911 148
473 655 952
344 932 322
913 659 8
614 690 243
306 934 208
703 64 346
469 792 726
390 594 35
648 375 367
363 456 661
499 152 192
325 63 691
637 681 193
693 175 667
685 373 497
677 947 460
507 611 564
308 908 619
169 590 323
887 759 377
719 410 838
257 831 800
569 876 819
81 180 105
758 3 758
792 132 22
522 99 348
96 915 717
837 621 728
613 877 940
79 157 115
641 255 68
696 532 371
370 702 920
262 738 187
250 149 574
802 820 326
714 277 340
941 339 525
516 480 920
751 119 328
471 634 705
221 140 791
126 201 502
677 210 574
777 357 31
98 740 791
691 840 893
314 299 33
290 867 1000
596 557 410
517 173 622
607 437 273
287 55 349
23 480 902
816 483 391
575 724 564
241 717 139
331 89 874
589 518 329
494 819 15
772 944 299
885 705 649
228 150 225
519 193 81
380 759 204
895 528 244
848 330 221
317 223 850
309 174 271
325 31 888
169 250 165
528 576 158
95 597 180
540 264 406
262 258 685
857 796 545
243 906 686
357 398 689
697 365 392
38 434 543
871 797 856
559 447 358
668 939 290
579 162 997
240 821 66
326 548 503
891 623 529
921 656 871
685 404 80
593 221 922
185 859 634
574 474 711
177 5 115
29 745 790
700 126 350
692 568 80
190 932 569
642 869 253
161 557 939
117 83 847
150 334 197
606 675 267
431 443 136
584 23 330
146 328 74
936 291 452
782 207 865
616 469 480
388 798 908
208 876 274
349 769 341
933 327 310
243 684 313
780 574 847
162 476 185
429 293 43
346 660 24
740 239 699
383 59 719
33 15 68
589 337 952
415 159 248
764 474 925
888 364 710
107 166 684
797 110 416
851 906 515
729 99 254
889 894 812
334 657 785
834 721 740
906 876 601
151 466 827
493 434 710
927 574 794
903 912 824
409 904 97
801 679 163
378 394 445
255 76 35
212 846 395
747 515 512
552 185 783
704 558 27
523 547 962
696 902 247
892 298 662
351 338 429
295 159 280
850 860 179
815 233 290
190 531 910
920 915 78
549 895 941
679 884 661
155 877 491
637 547 971
651 72 190
650 750 772
679 514 625
726 72 639
533 752 419
942 926 941
107 594 494
572 81 622
27 505 298
898 785 678
376 288 880
202 559 965
373 167 445
138 300 131
48 215 113
550 654 736
280 514 715
473 451 582
626 858 217
669 243 182
106 232 936
425 253 844
664 171 517
594 327 510
699 608 158
883 582 334
38 520 774
759 846 589
99 199 872
458 542 761
55 821 646
547 627 169
849 239 136
932 797 762
699 693 158
780 645 43
342 903 678
351 242 231
249 600 128
476 378 537
108 20 911
734 593 382
643 455 582
704 635 531
879 512 335
459 363 872
483 57 779
540 856 562
744 269 874
204 418 303
631 33 962
164 276 538
13 518 484
904 627 840
383 44 672
863 500 729
232 372 499
853 635 860
247 95 832
699 904 648
410 701 833
77 332 829
945 314 106
43 823 532
943 259 560
411 821 403
297 220 995
145 272 470
438 711 436
82 486 458
613 885 721
375 271 646
500 218 808
470 609 635
806 399 476
797 655 831
7 351 182
14 147 414
665 383 423
765 396 72
665 830 292
225 622 505
70 11 46
808 170 876
487 808 668
300 854 982
637 581 228
706 919 380
447 188 493
77 290 911
786 722 196
716 62 155
10 346 314
344 523 789
373 112 461
171 414 372
305 669 497
561 885 783
194 872 788
463 651 64
442 571 563
45 368 506
73 480 675
386 718 649
80 117 104
154 723 451
798 589 776
842 650 157
817 43 18
911 926 138
907 455 561
569 680 937
5 538 823
504 921 213
170 78 247
659 348 530
569 300 939
432 572 255
141 782 163
876 462 274
423 233 46
476 801 376
600 152 490
694 411 773
857 155 443
229 394 575
835 103 575
344 469 588
315 383 883
367 286 910
654 670 16
544 713 762
860 290 86
706 893 443
221 167 11
454 885 37
484 438 664
670 751 911
248 341 618
927 112 114
416 106 933
266 602 688
121 714 264
631 940 823
521 913 32
476 115 113
648 563 261
780 585 641
417 421 334
796 37 754
423 659 410
283 557 843
2 635 769
645 491 82
407 340 676
384 885 374
510 767 483
674 404 594
731 479 204
693 51 196
166 818 299
296 602 172
626 147 472
14 399 121
228 774 167
98 338 466
850 683 259
128 899 559
729 680 758
677 423 636
34 383 465
520 1 790
479 549 79
395 729 664
921 730 340
41 939 429
771 155 193
566 859 647
185 250 120
445 794 429
222 332 507
314 296 147
792 500 767
538 603 369
578 477 638
28 472 505
866 899 177
887 320 974
6 441 722
789 723 692
79 919 316
281 483 790
262 184 875
419 1 960
51 232 138
398 694 119
886 387 537
805 626 76
20 94 514
413 937 279
726 487 588
374 804 419
344 877 596
604 114 896
438 899 900
903 928 839
95 736 967
892 200 823
409 344 431
640 864 56
84 207 654
878 685 860
623 352 645
202 320 286
308 781 906
911 364 207
214 757 221
807 475 840
559 675 150
919 426 696
654 669 939
627 260 552
179 356 18
321 223 535
688 541 822
509 899 37
121 228 10
890 86 220
512 462 100
312 115 117
898 98 725
583 150 137
873 606 765
315 382 896
417 819 972
467 195 363
834 531 4
123 700 722
25 61 333
648 895 201
253 652 860
213 698 41
744 274 745
434 421 16
284 76 66
375 508 306
800 124 493
827 156 376
305 208 272
403 781 901
148 149 76
483 484 231
156 644 262
75 311 884
331 278 527
795 84 326
546 235 602
540 403 307
150 368 733
679 844 677
647 735 691
756 832 496
392 58 431
576 379 330
554 375 15
568 892 386
153 347 13
836 823 748
381 76 954
853 372 449
346 834 967
429 456 499
644 761 271
233 463 437
10 396 810
823 62 787
410 387 294
242 62 553
274 815 825
333 947 260
3 470 544
652 890 615
629 876 19
611 730 77
696 478 295
97 325 963
744 614 326
763 262 837
479 355 197
361 331 176
826 675 817
565 59 19
285 118 981
347 94 86
617 844 443
507 438 614
259 523 238
164 156 651
587 153 581
774 682 848
750 263 426
668 944 427
272 765 463
97 17 713
762 942 345
932 563 668
760 934 893
845 327 638
455 751 798
598 494 525
300 73 149
331 913 896
184 234 208
435 142 62
842 162 237
405 35 822
737 404 626
637 538 823
918 546 298
342 571 697
446 156 789
748 252 239
137 190 139
587 318 810
193 292 854
362 519 396
500 883 293
878 875 2
222 829 918
496 397 987
144 232 466
918 520 451
498 484 350
14 128 887
814 532 784
5 63 222
728 705 423
99 219 703
43 622 667
82 642 95
336 238 142
325 861 726
246 399 290
310 260 279
792 340 516
17 21 952
214 31 247
227 264 706
165 774 550
842 940 436
681 597 325
668 529 139
7 227 920
68 583 696
871 608 936
369 561 331
459 605 211
534 299 383
422 725 28
437 871 876
928 173 464
851 335 710
360 549 525
174 13 802
619 29 32
586 356 743
317 425 50
299 145 681
399 652 702
771 360 467
846 779 682
327 370 233
522 732 55
297 46 842
486 155 105
54 317 467
352 711 498
134 174 793
54 46 705
304 691 880
377 872 571
675 443 696
916 123 300
76 97 245
459 277 171
98 386 375
331 764 797
72 511 406
552 860 301
556 528 620
471 322 656
434 168 921
755 83 530
924 261 89
929 295 285
723 649 675
672 922 330
487 909 120
215 691 659
780 294 933
771 227 446
32 316 423
699 101 552
723 202 848
301 39 136
451 371 936
524 100 864
594 37 63
750 63 623
39 612 8
693 137 897
333 446 922
357 95 271
710 188 58
209 125 69
839 16 117
902 142 841
482 720 459
347 145 286
868 290 553
468 26 942
724 618 204
82 908 183
387 75 388
393 402 560
419 620 745
720 680 227
363 503 87
351 864 956
464 390 79
568 919 182
135 193 341
131 425 882
478 697 756
365 724 137
455 913 17
713 457 418
325 105 253
398 32 557
334 510 167
131 174 781
806 577 373
865 685 920
884 29 755
225 450 953
248 563 410
56 827 485
938 579 432
268 390 322
411 885 271
118 458 788
764 553 456
909 876 227
857 228 333
596 600 205
588 137 496
634 428 704
743 242 750
89 52 394
71 808 301
901 54 990
24 71 42
441 619 892
491 506 427
659 710 259
667 644 966
570 149 989
493 784 872
457 222 753
61 473 293
446 709 373
733 698 527
317 76 651
767 927 611
761 759 581
936 337 655
820 525 747
411 618 120
824 473 52
685 800 557
274 420 717
163 856 235
237 385 391
490 347 228
613 321 885
615 930 66
9 840 710
23 380 493
495 447 638
501 866 968
78 72 751
772 106 469
820 477 765
775 800 701
872 846 325
364 881 505
156 180 84
390 699 328
553 163 628
826 883 678
11 70 41
256 270 345
897 367 688
778 586 450
634 352 98
761 912 652
528 336 465
786 669 815
350 284 265
390 738 919
157 480 687
914 759 270
783 232 556
356 328 153
504 880 670
47 756 477
450 798 56
215 372 306
254 592 78
342 446 141
604 753 927
815 250 68
498 637 687
479 671 525
864 140 330
289 690 920
516 531 552
889 103 228
575 755 497
578 920 567
445 71 344
412 892 920
363 133 574
60 318 973
238 903 261
687 180 776
71 351 753
600 697 326
806 348 48
501 811 858
572 503 876
860 253 738
884 9 426
668 491 242
718 681 275
34 460 461
866 299 722
886 720 913
21 878 429
745 503 41
937 571 468
42 833 716
442 379 561
548 332 307
722 18 862
730 87 537
402 350 826
413 275 871
670 809 379
440 635 977
299 859 942
351 582 798
257 765 579
777 527 662
153 264 811
546 248 620
86 821 509
180 249 714
441 831 547
495 940 904
539 433 569
797 206 513
875 449 326
141 823 258
480 764 851
755 441 53
175 362 738
371 593 76
508 125 970
779 180 503
351 467 587
668 571 316
492 646 568
529 238 489
212 822 677
333 419 174
8 796 107
836 835 849
227 793 78
885 95 256
615 109 129
863 891 158
256 770 739
311 340 985
526 91 780
114 185 97
493 107 333
514 5 198
859 576 608
771 929 592
484 149 37
265 399 616
645 746 641
229 924 350
716 922 878
417 522 57
897 490 497
735 545 445
199 651 467
650 887 194
399 413 903
523 397 781
79 660 733
614 464 379
157 406 690
550 596 812
871 428 676
895 660 906
485 261 373
715 700 602
33 307 851
287 578 397
327 517 997
853 699 690
150 517 857
547 403 953
311 214 188
241 341 589
136 340 36
478 116 923
480 228 680
73 734 854
817 238 111
555 444 662
149 937 232
57 311 409
493 722 493
415 39 279
81 213 646
806 795 350
943 755 640
194 926 514
641 183 731
935 415 466
745 73 479
701 419 76
756 312 298
68 503 253
461 918 37
757 892 595
718 422 582
605 357 954
112 16 237
2 743 348
585 853 744
180 628 200
456 858 339
58 547 597
754 73 227
134 905 513
98 930 106
581 46 926
257 539 356
682 627 486
875 388 978
581 182 776
135 352 939
642 772 743
309 340 469
937 172 989
850 314 203
54 703 139
160 26 565
102 101 471
827 354 330
493 369 738
217 631 565
810 367 542
328 255 793
233 427 130
742 478 220
784 326 182
459 8 888
301 553 430
161 131 514
758 580 849
561 622 231
805 626 686
762 929 513

883 1938
512 499 814
10 564 538
224 654 753
305 373 730
421 695 881
480 660 281
877 262 232
115 578 554
183 99 987
592 514 267
790 654 705
537 663 548
760 337 831
444 571 619
251 632 635
427 622 85
105 5 430
436 34 33
485 522 636
180 227 748
191 538 559
744 387 271
715 183 522
233 353 466
144 257 377
785 38 36
794 400 442
771 623 795
519 130 217
579 842 175
426 540 947
247 584 96
226 401 208
102 736 73
707 417 780
183 508 955
463 676 228
368 65 189
536 512 116
300 684 662
766 468 77
111 30 709
737 20 979
402 880 598
415 658 575
666 198 760
41 366 845
161 499 28
605 142 278
565 816 763
474 138 907
611 489 185
733 343 971
12 312 891
143 49 942
190 779 730
588 203 422
63 183 230
343 572 641
92 562 518
399 186 748
779 745 303
598 134 151
113 183 787
229 266 865
353 178 936
363 422 463
587 297 610
225 351 662
26 319 714
238 814 843
309 640 643
787 737 135
503 382 500
637 195 937
166 856 600
836 205 166
95 797 195
32 261 694
320 85 788
503 213 712
64 290 932
65 507 399
534 605 526
212 176 176
757 565 460
82 481 680
564 369 697
123 520 320
544 280 193
475 441 421
498 839 373
431 712 747
198 770 614
193 704 359
330 231 130
599 604 277
495 428 91
259 122 993
839 503 688
528 622 498
497 616 134
521 245 883
667 419 951
646 501 417
58 30 910
313 677 393
122 415 391
61 814 347
223 455 419
768 534 865
772 658 689
695 567 611
694 879 908
731 623 769
191 479 565
819 12 877
34 190 973
841 91 768
193 367 25
488 24 280
339 330 182
699 235 608
91 671 396
53 503 767
179 500 348
174 694 503
768 741 610
536 331 847
388 462 714
122 416 911
126 43 698
790 203 327
768 336 584
169 557 377
767 270 360
115 14 839
131 466 258
315 713 520
774 163 541
128 94 831
819 838 288
559 50 899
98 826 73
189 443 894
546 641 860
393 546 57
339 437 640
567 299 367
288 556 194
282 658 939
491 20 881
206 723 599
555 453 965
230 320 963
129 651 77
372 256 554
348 767 212
332 48 105
162 70 446
566 169 793
524 638 164
244 208 783
438 712 960
742 290 853
727 434 455
555 185 476
155 439 140
333 160 627
398 4 385
453 700 419
622 150 979
40 777 566
549 519 874
883 317 135
143 339 437
547 230 669
327 288 169
21 629 963
117 669 603
108 371 119
529 778 251
551 291 247
764 531 987
10 77 944
816 337 270
848 104 914
757 789 115
447 372 496
621 204 588
194 41 119
772 754 45
637 711 977
5 231 166
366 224 495
814 728 357
140 488 747
204 12 996
640 447 486
654 76 714
305 45 726
410 386 462
646 448 880
76 762 689
265 364 540
651 352 333
421 835 297
309 122 241
730 236 882
870 372 909
671 722 593
859 148 594
603 446 10
574 275 550
655 703 606
702 587 781
757 864 247
55 718 522
295 512 843
826 781 452
676 479 480
175 108 661
431 395 902
653 355 229
197 65 77
701 320 148
546 522 946
580 829 896
