19

871 977
29 460 273
318 353 -204
817 866 -736
38 300 33
826 116 -276
637 774 142
21 719 32
62 291 -818
383 422 465
376 158 -473
700 368 266
15 810 198
849 372 -346
475 383 821
682 786 -76
358 409 -610
865 212 735
639 836 163
749 768 529
768 663 -68
587 283 -40
114 777 456
588 641 329
496 497 420
657 820 -769
641 194 275
18 789 -239
37 718 746
736 65 744
768 589 -662
503 202 780
380 74 -380
800 329 536
809 159 -444
143 211 -877
682 5 -561
133 61 -931
399 699 -490
712 663 -426
112 633 -281
541 617 49
791 658 900
532 541 457
746 581 -764
782 247 240
167 221 525
48 43 -965
589 789 873
837 103 -374
593 685 233
365 585 236
114 238 -955
783 782 -521
514 882 823
50 198 576
201 24 -272
724 43 921
266 771 194
576 413 -199
398 225 45
679 491 612
158 812 -909
336 291 -682
527 311 -752
286 34 -9
458 262 -96
103 166 60
860 59 214
132 547 744
861 296 371
9 274 922
129 14 -886
307 791 -662
721 260 214
480 874 698
379 441 -378
443 671 642
725 66 -479
812 838 -950
636 799 -963
318 842 618
380 527 -241
552 821 -762
171 647 643
863 882 -836
629 470 879
597 639 -401
858 40 854
628 243 -263
902 413 -152
566 227 -435
603 544 233
393 173 603
341 497 -415
184 257 875
471 596 95
25 631 866
251 413 361
500 695 16
94 847 139
545 638 751
77 527 716
397 478 639
27 857 637
320 344 -189
848 326 173
504 460 365
889 233 159
695 168 0
669 644 657
868 581 761
36 195 252
190 337 -700
120 790 -518
683 504 244
453 352 555
97 688 280
24 387 -591
24 423 -73
61 827 -114
269 741 306
828 838 927
259 573 782
93 769 168
4 458 919
263 538 -537
697 551 -952
208 207 296
371 491 600
102 722 106
202 770 326
62 364 751
428 873 189
143 722 202
743 422 201
53 823 -187
165 497 989
354 279 -169
273 766 -839
727 644 785
661 399 48
478 346 -78
310 139 -756
122 16 -554
894 75 130
564 78 694
298 331 -569
56 8 933
439 623 -106
894 831 218
300 873 999
727 257 -952
398 805 491
598 689 -200
282 94 110
460 124 516
555 759 -264
600 574 -847
580 229 -58
471 536 12
116 65 392
906 791 372
15 810 -601
16 787 -412
864 661 -935
595 446 -667
731 786 -485
139 784 395
588 428 916
738 92 497
378 666 -564
87 354 -844
654 44 -155
347 170 829
404 758 679
739 385 -510
247 850 677
86 412 231
460 451 -105
382 799 972
227 501 927
266 570 -168
19 748 -986
618 758 615
532 198 -434
382 782 -547
11 694 307
459 323 946
303 519 547
140 84 576
816 626 535
886 165 -958
173 62 474
896 221 802
645 395 864
436 154 445
193 156 120
859 878 501
215 552 -510
411 76 60
816 676 532
301 664 397
83 475 -594
11 172 970
440 879 258
233 327 -759
570 711 -239
768 807 326
267 704 714
242 486 -162
486 613 -421
635 491 733
303 390 963
224 538 -418
457 432 681
379 393 -931
643 57 -610
38 88 593
202 550 -984
387 245 253
343 71 -708
71 611 839
554 781 503
33 656 -315
830 709 960
303 782 753
874 68 -335
250 51 -797
187 808 -424
548 566 -864
4 891 100
115 287 146
109 203 440
654 73 179
441 168 176
427 12 677
810 178 555
154 755 939
468 380 197
763 131 -855
162 184 802
662 624 -905
268 355 -357
745 448 686
98 598 -476
883 743 -566
163 647 567
238 480 -72
386 868 -167
194 526 810
720 447 -964
823 208 461
637 817 -267
366 812 -302
855 408 -295
891 651 37
818 583 -975
716 448 -386
641 420 -924
179 44 -428
354 789 -36
422 885 -358
645 751 213
427 383 603
452 778 -897
657 88 -831
715 340 -188
254 271 -221
248 301 282
467 880 -331
676 106 335
195 481 -986
637 364 -675
66 5 -252
533 191 -629
194 513 -156
625 794 907
476 253 -279
378 248 -509
255 294 -911
805 348 149
414 113 79
71 256 809
258 317 -864
184 25 689
55 812 407
38 155 252
455 208 973
610 391 464
188 552 -763
485 768 555
150 865 -717
900 895 820
674 90 -890
234 345 258
262 650 -418
229 81 -403
806 236 638
31 756 905
598 603 -537
404 22 -147
332 448 423
861 590 426
637 280 174
520 137 -117
206 577 603
560 2 62
376 746 668
434 137 282
286 13 -764
888 67 320
352 479 -805
331 135 -753
643 813 923
277 429 -154
187 429 -791
156 479 682
240 403 652
488 38 -20
755 606 384
15 640 72
415 694 97
277 603 -139
862 527 -239
302 613 258
328 172 585
460 533 705
169 250 191
490 665 -777
141 357 -251
859 508 725
411 306 866
207 231 14
595 581 -984
343 259 -108
117 676 -956
198 277 443
162 63 -708
204 318 -894
356 877 -666
430 58 339
837 226 -474
629 177 412
828 896 942
439 772 514
401 807 -998
346 829 -609
347 191 634
404 127 188
212 325 884
350 35 -595
186 791 234
691 53 -221
432 653 211
589 105 -733
531 206 227
832 870 73
498 828 538
628 632 -78
846 269 395
373 223 974
438 459 88
307 175 -318
357 677 386
389 64 316
421 107 -838
158 205 71
122 572 414
416 759 480
578 657 -718
302 794 6
581 270 -995
678 580 -469
420 32 -646
5 705 -843
51 588 -417
359 135 -897
709 131 -655
504 834 568
689 280 -302
461 237 -170
476 196 -78
88 523 649
515 640 426
635 433 -487
220 435 33
735 413 -427
53 23 609
795 430 -564
878 342 754
244 525 -441
312 731 135
419 346 -160
568 740 164
82 898 63
862 374 -766
647 682 958
840 581 -359
344 18 980
660 551 779
355 645 829
616 821 1
240 409 563
893 432 998
885 854 -833
778 283 -975
804 325 969
757 619 59
635 412 881
479 291 278
236 806 -591
144 759 590
775 432 425
149 69 -387
20 821 361
264 723 584
579 882 980
594 540 103
450 335 61
209 322 511
907 624 -625
475 11 -428
711 28 737
833 496 -782
728 26 -369
414 699 826
452 696 -488
527 510 -976
640 510 -403
789 280 209
899 109 -3
317 342 -827
837 686 826
571 530 -381
344 443 781
253 467 142
97 462 679
33 215 289
173 474 181
892 237 -792
691 57 730
35 17 -38
559 377 812
483 588 114
781 778 -440
572 749 -141
235 467 -655
632 511 -431
265 21 323
298 451 -855
908 377 -400
183 649 -343
44 710 -727
630 816 -153
784 824 446
294 472 -194
653 198 661
573 519 867
623 480 589
782 107 -344
582 199 -909
106 210 -741
125 549 930
458 79 -134
620 244 830
396 669 -713
233 430 -280
581 160 -535
339 625 -519
93 70 197
433 322 -29
230 192 -976
121 845 8
662 72 171
120 687 8
287 5 -165
382 500 -952
572 35 -226
597 187 956
503 210 644
708 736 485
459 288 192
41 826 -948
410 583 -741
553 371 118
855 758 365
311 260 265
397 421 314
151 722 874
265 850 -149
479 693 -442
343 92 512
35 579 -650
208 487 15
538 722 -468
352 268 -427
828 311 -833
129 281 131
1 855 356
331 635 943
736 789 -327
341 40 -233
301 785 839
859 284 194
359 632 -548
488 529 -762
474 148 -756
326 329 742
801 137 -854
472 887 -81
566 535 -756
33 451 427
505 344 946
592 738 -26
665 212 -786
895 235 -359
594 680 455
186 793 190
416 605 154
876 858 57
738 235 610
197 321 -76
202 209 414
648 57 -555
40 91 -575
865 475 653
554 904 836
68 452 -376
518 520 559
178 729 499
894 583 462
630 798 -549
81 74 774
774 140 -835
563 810 -303
121 855 161
591 104 528
749 52 729
11 539 -725
661 387 -94
314 371 -814
261 127 690
48 45 992
646 96 -901
504 66 747
23 530 -64
834 767 618
576 429 190
448 555 441
469 459 61
288 573 762
179 25 36
599 679 -925
493 192 607
846 833 186
401 107 -755
394 16 -580
117 543 256
378 578 399
47 198 536
89 348 310
352 435 581
583 248 -958
136 867 32
454 392 657
323 729 -663
321 908 -62
37 421 -457
121 150 -737
67 485 -317
224 721 -627
825 178 -909
246 73 441
501 196 857
743 228 -758
405 567 -552
180 182 -648
722 809 124
768 474 304
305 387 367
741 673 346
553 53 35
368 90 97
120 632 -22
487 473 -966
523 399 150
894 194 -258
465 858 -344
88 302 -878
565 217 -277
792 631 946
262 632 698
84 659 -968
746 163 49
82 219 -776
103 556 -279
365 433 843
408 572 346
139 424 354
186 166 -95
720 581 809
637 657 318
8 863 304
78 38 459
719 470 -540
133 584 262
22 394 27

882 915
86 56 -783
285 280 161
682 1 -763
693 791 -594
87 159 553
757 804 -542
867 159 134
459 701 -792
214 56 598
188 633 -639
215 580 420
452 320 -16
195 621 -863
136 440 534
145 100 737
150 879 329
639 418 -494
266 681 -514
354 838 -894
261 299 679
546 181 814
873 714 563
168 554 -773
782 225 668
29 798 -472
128 833 -679
667 610 -363
485 688 619
509 819 -609
796 293 353
715 130 186
587 207 -773
769 407 707
861 332 -609
293 217 783
77 507 -365
746 187 395
252 347 1000
60 735 259
149 852 237
808 255 -349
272 590 138
413 72 -387
370 867 -380
682 92 -593
829 851 633
610 673 599
536 10 141
738 31 348
516 285 619
356 103 -189
694 847 76
106 356 380
175 681 463
29 241 605
22 643 159
388 3 305
803 106 -897
231 859 857
563 711 -732
511 445 -760
166 79 -110
603 137 340
465 2 -691
704 100 316
158 744 908
736 724 87
693 455 732
389 717 -289
261 796 78
578 601 -723
458 342 -746
40 176 808
462 222 -898
311 863 -684
697 219 270
222 706 313
146 98 303
59 180 695
819 246 751
84 134 -506
722 416 -477
859 384 12
278 748 457
301 213 947
59 275 309
587 761 873
769 498 -861
715 555 -413
446 67 688
703 840 -821
642 383 876
168 165 216
502 209 738
231 49 77
750 239 -306
8 563 -389
425 525 -797
332 333 -539
167 137 991
248 450 -5
575 518 -294
726 28 -674
772 849 972
211 283 953
281 417 125
416 801 -837
611 328 -302
239 140 -537
112 620 181
247 712 -858
113 186 874
708 81 186
243 229 -401
243 314 -608
852 701 -317
293 475 403
792 106 -814
141 275 726
77 549 -16
806 437 377
638 164 -449
384 37 -83
390 329 -790
698 360 386
632 659 -775
521 72 504
141 190 -713
508 470 -57
711 649 -410
28 129 -64
337 153 -165
32 349 -443
426 397 33
386 759 -486
664 301 -779
256 148 -175
306 203 -709
31 276 70
580 342 540
265 375 791
286 821 703
724 733 532
510 315 640
592 579 741
98 477 -246
532 101 795
65 269 -283
347 201 58
235 620 -611
563 628 -726
497 778 -701
20 745 -780
660 354 259
383 370 530
410 780 -798
739 737 136
235 55 -895
612 146 -204
88 569 -176
118 745 52
391 694 -175
464 720 -286
211 287 558
825 379 -918
671 225 725
417 853 388
44 556 -989
764 154 271
421 767 -202
71 732 200
248 261 -997
849 607 312
833 743 665
366 248 23
641 675 987
260 280 248
134 643 -110
639 311 -178
441 365 907
234 94 -870
465 253 -196
740 19 -27
874 195 -134
251 191 157
306 36 -12
642 831 -446
345 617 -185
699 338 393
189 289 396
643 452 -869
148 283 355
151 860 183
631 215 12
63 625 -647
654 171 -775
575 216 -745
282 658 -443
139 674 759
48 73 -533
31 228 -94
368 360 -509
460 661 -847
770 77 -31
92 437 -845
82 398 -760
250 714 901
816 677 -701
596 194 851
64 258 740
263 226 -773
588 393 -698
879 695 -627
206 703 406
513 404 -257
630 99 215
862 285 -283
851 594 -889
821 750 556
252 242 306
742 66 649
470 697 -486
260 349 -429
294 789 -49
775 416 -751
18 525 -266
540 506 -50
780 381 530
203 92 -431
21 674 -735
141 1 -127
290 520 -369
566 158 540
76 877 -627
180 716 -532
487 651 -910
747 59 -691
459 807 -948
431 239 365
428 793 255
655 782 512
716 249 931
225 583 -840
456 497 417
631 734 970
543 810 -719
279 725 465
87 449 182
314 633 -167
12 697 122
275 35 -544
139 656 826
687 811 415
220 816 -101
303 182 997
565 212 -157
398 340 745
264 35 -941
239 522 200
750 190 441
72 630 227
540 367 567
430 471 -72
713 806 814
111 199 542
213 785 195
682 331 686
139 167 -726
319 539 -591
589 380 241
311 196 -734
656 78 -317
589 61 -594
818 537 -101
122 639 -523
223 265 -103
424 237 364
603 355 -818
781 794 -706
664 68 -904
858 435 514
186 62 339
769 161 840
152 439 600
878 487 929
868 399 304
535 40 -574
257 338 -258
464 396 942
633 869 315
85 292 566
680 849 -15
530 53 -523
295 164 995
519 481 -519
650 822 -449
52 340 -400
683 352 -119
373 364 -551
505 523 819
553 53 264
411 638 468
800 548 917
352 685 616
649 444 952
81 41 -260
273 157 321
42 53 633
183 269 -417
260 440 -836
600 414 403
138 684 220
390 645 -382
800 113 -174
832 765 117
465 102 346
790 740 368
519 79 -326
440 335 855
608 614 -584
391 841 -464
232 591 -560
678 504 -578
262 612 -944
724 384 362
570 326 -107
290 554 -517
377 805 -554
439 375 -28
474 141 -255
522 258 -61
95 477 -352
426 304 361
254 95 527
149 193 -262
582 571 -782
352 437 -363
603 195 681
475 613 -4
362 658 -819
882 789 -800
656 145 -375
727 43 -694
106 268 -787
522 348 -510
560 432 869
135 497 -716
2 67 -822
371 722 -687
6 713 744
847 542 -21
269 535 600
743 22 -708
701 63 482
63 803 -419
10 785 -112
628 42 -83
656 172 908
823 788 619
426 419 798
535 385 -648
117 566 -74
448 61 22
778 509 614
156 677 395
270 637 -714
723 226 -657
283 54 309
611 31 141
446 295 762
334 231 -594
243 620 -25
364 58 316
577 341 -856
505 18 -708
563 577 -274
42 237 -174
769 15 -792
686 640 535
424 778 -334
688 17 -45
298 362 -142
672 147 877
98 211 482
720 482 -91
381 328 -107
127 643 -280
656 787 -38
540 364 248
846 882 378
516 44 187
882 861 577
649 81 859
225 619 507
84 544 981
277 879 -843
685 341 -697
810 782 -69
734 519 583
61 389 1
764 482 240
471 561 988
180 638 -820
644 524 -762
274 139 -539
376 619 -811
181 462 76
489 612 -60
64 244 21
611 414 -689
424 78 -155
223 433 76
23 141 -44
457 84 964
197 323 397
317 814 -139
787 254 -718
301 182 907
15 201 -582
502 803 339
126 686 77
537 664 439
155 730 -731
43 241 -213
746 559 -156
199 774 -165
244 322 477
317 366 -35
478 190 415
740 40 313
11 61 19
151 372 335
738 342 777
136 840 -804
744 471 837
72 411 322
447 186 -943
389 152 963
141 566 -909
725 287 969
385 627 -854
849 610 495
183 581 -357
151 435 718
174 247 608
30 653 691
280 815 595
19 44 -672
521 503 -576
849 320 192
798 615 293
643 139 793
24 850 860
502 530 -898
686 261 -86
841 477 -111
395 71 398
107 257 759
779 325 -597
863 567 84
703 716 372
304 104 -852
798 478 -358
626 654 464
16 430 579
325 255 82
82 619 -506
554 19 -399
34 244 645
605 560 -435
112 204 -647
470 315 -442
200 674 -535
683 689 554
225 599 352
517 327 -394
426 799 792
462 32 -442
528 726 -877
326 327 -314
876 272 -875
813 697 973
831 75 -720
777 537 -46
683 849 -248
787 436 -276
266 305 27
129 505 453
261 617 775
689 702 339
717 430 -306
534 588 593
166 714 -317
63 830 9
27 851 234
242 570 -622
22 656 241
385 679 349
173 336 501
299 52 350
773 505 -412
796 433 -804
197 25 465
155 419 560
576 253 -363
5 865 -45
603 494 -686
141 722 327
757 271 -755
141 256 409
640 510 -981
477 372 -433
382 185 -21
756 814 310
790 699 -195
556 18 963
160 610 -756
213 367 -390
213 149 -934
787 821 -630
833 560 10
619 842 908
87 877 878
801 253 -252
738 854 -768
79 304 -396
798 244 -327
216 650 -806
670 695 -50
681 844 511
646 524 -851
840 880 -798
245 247 -746
102 188 -607
616 34 345
629 128 -71
5 550 508
669 740 903
115 600 45
262 216 563
659 315 -784
362 810 -56
866 697 343
539 517 964
424 54 -541
197 343 -257
35 766 26
179 118 401
324 208 -515
816 289 930
594 664 -653
466 814 -755
743 148 -537
181 114 498
333 374 -523
253 195 -961
504 362 647
747 250 229
586 381 -466
675 186 -816
693 130 -998
872 236 -604
317 227 -918
881 703 526
719 480 -808
646 651 -962
518 8 -963
58 519 51
782 698 -426
291 435 764
671 709 18
202 180 344
577 308 526
758 443 -809
93 147 -722
406 631 934
42 451 -711
549 39 34
159 504 -920
84 460 -260
291 293 -767
838 498 216
673 161 -665
832 500 148
33 244 -168
374 124 -265
574 114 -689
379 578 -339
734 273 -964
355 406 595
809 132 693
365 40 -404
29 792 839
677 735 -584
555 266 585
645 805 643
251 522 277
583 557 28
793 528 851
357 287 868
290 741 471
62 550 -886
468 106 842
174 794 -631
297 99 -189
453 636 336
618 343 -399
90 254 220
6 755 -422
721 127 611
620 636 360
193 833 999
623 14 -273
445 329 -348
381 842 424
834 225 424
319 173 842
16 728 308
191 830 -24
254 575 -879
123 525 339
454 532 -470
506 252 -939
297 37 -266
182 873 -918
188 184 808
283 5 -350
880 335 374
342 520 -690
215 871 391
45 36 614
156 452 -402
789 652 -800
21 839 -450
472 592 -873
569 790 831
623 93 -306
102 157 -496
169 851 970
820 784 959
330 669 -471
224 380 194
650 595 -672
587 560 755
179 450 -146
22 79 883
73 820 -509
627 93 -477
348 533 279
730 419 -323
478 85 -959
326 765 714
191 685 -556
204 20 497
698 181 502
131 524 -633
197 619 503
67 138 518
828 296 688
426 268 504
849 308 -832
409 126 -45
625 406 -822
271 189 -630
117 490 184
578 633 -968
553 19 -26
488 241 16
168 69 371
57 621 -589
307 552 317
307 788 -475
98 345 94
824 856 -632
882 321 763
527 557 619
705 477 -811
176 430 994
289 605 617
568 205 458
164 38 296
1 666 72
721 477 -50
75 132 833
529 708 -583
86 357 187
134 497 454
839 703 784
542 33 -947
664 524 610
249 133 389
102 151 -667
825 321 661
30 790 922
47 100 734
460 878 420
843 139 992
752 95 866
28 230 -462
58 8 -441
217 538 -241
774 74 -543
244 334 986
431 823 -304
283 362 905
121 301 79
736 483 282
196 66 -327
414 671 -7
385 748 901
708 399 139
527 245 -57
503 579 -997
627 514 -70
818 868 -158
579 59 -165
708 326 543
607 700 769
814 852 499
519 279 445
763 321 -806
221 375 -409
82 53 13
444 274 999
826 409 -945
384 373 148
114 558 -284
509 361 305
432 245 -411
869 37 -559
704 134 16
664 38 441
325 478 -463
501 734 370
313 302 -851
36 158 918
532 189 293
637 412 966
777 215 552
408 353 -894
215 189 -129
401 653 -309
242 354 -576
745 808 488
588 768 300
862 286 -969
533 73 -898
653 610 250
450 585 -58
298 7 -60
1 154 681
237 723 -550
204 752 453
434 294 -673
683 872 603
638 707 678
710 386 -6
118 294 -369
608 829 111
306 709 328
769 396 -412
394 829 -278
687 764 726
674 166 340
703 3 -257
133 697 981
532 504 244
200 276 296
876 829 -510
50 870 57
861 532 -348
702 550 200
290 215 -446
699 824 -524
121 494 123
463 62 -612
129 491 418
75 365 615
824 260 94
436 672 663
54 449 137
471 235 159
164 528 690
500 823 218
583 671 73
627 710 331
252 92 820
651 605 -15
373 654 872
54 722 352
855 132 -303
155 43 -205
103 378 694
79 224 527
736 802 -12
126 67 343
844 399 460
32 778 -923
811 232 -548
443 623 895
780 312 -165
258 20 980
607 423 -395
628 11 -747
280 765 814
305 541 837
54 201 653
764 393 705
204 772 770
485 405 64
496 415 -994
612 704 592
178 788 -593
633 106 -829
776 599 -860
544 261 -647
475 43 763
34 424 186
618 605 -441
320 846 -681
148 352 266
4 856 75
645 685 -745
750 102 -858
750 81 -114
558 715 -951
58 716 -178
731 305 -983
372 432 137
678 134 842
710 444 -6
648 50 -553
141 725 -201
773 803 -703
479 279 616
656 318 -23
798 130 635
199 310 -31
718 658 493
831 641 269
740 289 984
374 869 -413
585 303 401
212 135 541
679 98 536
596 132 715
164 324 36
640 805 501
721 152 -521
651 299 -46
879 679 -912
635 808 -163
248 425 211
319 445 423
633 112 -667
739 682 -844
216 828 519
692 114 -609
247 737 429
236 537 473
241 327 -497
259 415 550
467 277 874
388 443 -994
799 475 -356
769 203 153
353 759 595
301 412 669
512 598 -149
179 118 -910
617 393 -894
221 97 548
362 260 870
714 845 -129
108 541 188
238 522 38
139 121 -70
291 33 -324
288 177 398
705 650 747
60 684 -451
264 695 -865
259 543 25
541 528 288
113 843 -861
511 48 460
606 14 836
382 150 -907
239 383 532
390 206 883
113 127 -499
573 828 311
152 701 -323
823 771 496
149 435 489
229 816 417
546 811 81
718 499 74
90 735 41
553 114 191
626 554 -66
425 764 903
68 402 -187
334 592 -538
263 649 557
577 745 -85
642 733 880
614 263 510
688 37 488
246 769 -32
842 217 510
406 43 26
111 829 422
12 36 -705
642 652 204

909 873
205 77 465
152 784 371
522 830 116
501 238 802
769 787 305
516 202 -992
136 552 -836
481 314 914
775 60 -551
245 275 3
252 7 -538
592 532 986
400 236 541
894 362 243
267 783 -900
793 520 -458
846 160 -974
55 385 -950
884 10 546
887 307 795
34 683 -208
244 670 653
109 188 457
90 283 859
422 456 -835
572 609 790
22 670 642
867 619 -689
240 45 852
682 10 268
610 347 858
503 98 -974
23 148 683
257 423 -659
415 160 736
723 162 946
542 229 -152
55 418 763
