9586 26818
4638 3536 857
3757 7240 -656
6687 7395 -945
733 3511 -602
2306 9510 -977
826 7293 -315
8499 298 764
2724 9524 -595
5946 5382 9
5259 8839 -35
4568 6627 -235
5509 5946 -254
3728 1044 -313
3353 9483 -965
8724 1235 805
3527 1869 -361
6095 5271 434
8866 8688 -52
5219 7327 -923
9417 7546 159
9467 501 858
249 3691 375
3806 974 -68
154 8907 175
7473 9337 -709
8582 6531 -119
7035 9114 77
4235 8019 507
7638 5661 -173
779 9496 892
1051 7303 -788
7549 1180 495
7751 273 681
8284 5937 -22
8689 8486 -473
7971 5616 -900
6354 1872 91
9404 8474 -736
6411 7378 -527
648 2092 789
6237 5767 762
3659 8309 -395
6699 6978 -999
2048 1293 -514
2071 6028 -193
3816 2325 -494
7091 2345 -907
462 8174 -562
4699 2476 -123
9039 2673 -979
6114 5972 431
7856 1809 -436
5033 9223 609
8531 8858 -696
963 3859 -159
7799 4687 -974
3041 6468 -540
9443 2696 -169
8476 2997 243
5262 3681 -165
1529 3293 555
6495 2084 155
7961 6507 -903
1601 5096 185
1905 2774 385
2520 3340 560
1425 6873 -497
9307 1907 -991
5922 6604 423
5663 7937 814
6412 5044 -269
4070 2041 -447
1898 2832 -326
3632 7455 -419
8994 4459 267
5123 1108 123
4500 4358 666
914 8921 198
9266 5166 -581
3308 1821 -7
9048 7127 -447
5399 7950 985
5507 8659 -263
8390 1852 -799
5625 4759 -759
571 3590 447
5434 1925 -598
6761 8742 -496
8959 756 731
6018 8395 -95
8197 207 317
513 8138 -939
125 6152 -342
7935 1839 387
536 8130 -898
8816 9076 495
5716 3290 38
7766 6488 -926
2216 7383 109
5607 4567 -936
3328 5941 -811
6909 9462 183
4108 2266 -367
6727 6559 -296
8559 2508 281
1506 777 154
3224 4592 -531
8030 2310 838
4392 5891 177
3855 9567 -300
949 1732 550
1705 2830 -114
5742 9222 394
5885 7901 -628
1708 5122 -855
4204 5648 -765
4593 3024 231
7829 457 -147
8552 8881 -449
3787 4841 -969
6386 6036 193
1406 3461 -887
5769 4957 -584
8046 5841 -111
5348 4719 -68
4712 8783 -55
7978 8788 -483
6244 2999 689
1221 1402 17
3706 5906 935
7798 107 -758
1189 2144 305
3000 1968 821
3955 5553 518
7961 4121 -626
1643 6856 440
6624 4134 867
35 3760 -278
4880 3814 795
1135 6919 -587
6894 6825 602
382 1845 833
3689 9263 247
2149 8751 596
1040 8631 692
801 9410 480
5865 8357 -911
3249 5779 -215
4053 6917 -284
3760 5752 505
1867 291 621
89 1682 -686
640 1304 629
271 1452 -622
527 54 -7
4700 1589 892
2653 2980 36
5144 8888 850
5602 5614 -452
1866 6346 -182
384 4780 -153
1339 4495 965
1314 2095 -676
2661 1678 363
1058 2129 180
8035 5381 -853
2252 8683 203
5172 8935 239
8089 8842 -966
8820 4912 -712
3852 6514 -796
6770 8625 939
6108 3235 61
2527 2954 -583
8515 1991 836
5078 7712 -394
3833 7759 40
4375 4752 -935
64 6517 247
9165 5460 447
1741 4689 -26
5318 2680 -379
6981 13 971
1962 8731 -467
5883 1396 -95
2024 9414 87
7904 7465 -551
6264 4165 -140
3808 2813 -784
2471 56 991
1745 7499 687
1906 6984 354
7390 1009 -15
2127 5625 730
2091 9300 -75
4853 5902 -206
8479 3772 -347
1130 6005 -304
2429 8600 -502
8564 4734 -447
7073 6239 -264
119 3087 512
9000 3383 907
2910 7734 743
3606 1819 775
928 9292 -646
498 7874 938
4398 650 -337
6109 4807 497
2170 745 -715
383 67 795
1035 2816 951
8429 1934 -300
3517 3167 -811
6277 6337 963
3468 121 159
2201 7623 554
523 71 618
8663 2628 -268
8311 6125 775
4131 6381 -775
2170 4241 -34
6985 5312 959
3430 993 141
9365 3376 -667
8689 1070 994
9173 5222 -424
1138 2712 668
6051 3853 -437
4684 8452 507
3096 2131 -335
6884 3768 276
6189 2066 671
8755 1402 -336
5797 2420 228
3270 6214 -566
3140 6707 -355
909 6572 -5
9227 9574 257
2034 9480 33
5549 2161 199
4970 9004 -326
4695 5179 -796
4942 226 603
5527 6572 138
4005 2308 51
8703 1718 740
7560 8424 867
1076 2184 494
9310 7993 -510
7613 2298 445
1830 958 770
800 9169 968
2187 7979 -187
5794 8862 698
1711 5029 489
4899 2625 98
7424 8217 907
4421 3001 836
2202 1929 462
9069 335 -708
1732 2513 -754
7696 9524 -248
2284 8070 676
1327 3611 -248
6527 6831 338
7365 915 885
8368 6685 -810
5676 8123 -583
5726 5569 156
7534 5671 -8
326 4226 981
7055 7507 485
667 8041 449
6932 442 200
5409 4961 -855
461 1669 823
7220 1163 -917
1764 2255 745
9284 3322 -368
3935 7688 912
6681 3679 932
4169 946 -490
2387 2311 -969
5596 1373 494
742 2694 -620
5255 3769 59
1860 4401 -501
1438 7905 697
8142 2703 -498
8496 9209 -966
8940 7456 733
7363 5440 -456
3597 5821 -795
4983 8189 292
6491 4748 -993
1492 2577 616
2803 8687 -996
6367 4118 698
927 5892 -202
6689 7003 -622
3192 6655 146
6065 5804 274
819 3947 844
2004 5429 -464
1729 3925 115
6294 4122 607
1083 5549 -72
3414 5880 -121
9386 4490 -352
9348 6506 -748
4643 9187 710
1268 7047 -281
3066 2029 598
4073 4137 929
3057 2697 -258
1226 2234 603
5640 8975 232
3947 7289 397
7256 3060 -838
8332 4164 99
1517 2045 163
8457 7903 -500
5534 1447 474
9281 7970 -349
1715 3389 -516
364 4365 -813
2395 8850 -500
2917 796 292
7080 1160 178
8261 8311 -820
82 3570 -705
6610 5301 -761
1760 3915 20
2860 2091 -650
2740 9040 477
6000 1356 -266
6473 6598 958
3908 7721 -387
4573 5164 -870
5125 394 -575
7874 6924 -470
9050 7789 475
3759 7349 48
2397 1079 -365
4583 3203 531
5594 9566 818
4063 7426 -475
6822 52 -185
7493 8901 -496
1577 8873 699
4407 3053 -951
5741 8897 976
6541 2478 -742
3952 100 212
677 2296 -59
7204 6631 965
6985 4339 -182
1113 9283 -713
3109 6744 -463
6251 2094 176
2801 857 -797
8154 9061 -932
3457 6574 -887
6473 1889 -925
4219 9224 -535
2536 6224 -135
9070 5392 -493
3368 894 -9
4996 2522 -866
6592 6168 388
5659 32 -463
7078 4655 -59
8451 1366 282
1797 9094 -408
827 7846 -884
8138 7231 799
1828 229 133
9111 9524 -29
4998 9477 172
7463 6090 -415
7919 8523 328
3406 9401 464
8536 342 -339
1332 5592 326
4624 9136 51
1139 4907 -341
2323 8778 -77
6499 4899 865
2089 4298 749
6972 867 -222
2857 8463 -42
8846 7135 -754
5759 1718 -715
6771 2368 293
668 648 55
1271 134 65
1940 1714 -405
6154 729 426
7380 3685 179
572 6859 -116
6506 3839 -951
1676 2024 252
9575 4116 366
3694 1979 -781
4486 5089 -561
6783 7135 -63
293 8276 296
6075 7803 -16
8284 222 153
9186 4173 -835
720 8213 -230
6642 919 812
1291 1914 -884
9350 2631 -465
6972 2443 -500
3887 3962 -872
7847 1071 -507
7888 1392 -404
7593 3060 -360
6988 3146 221
112 2764 328
2369 2424 -864
1753 8093 311
6488 5803 -998
7910 839 -421
1435 9041 -865
5837 6902 542
7182 8640 72
846 3854 -68
5001 6162 -539
4338 7510 -929
470 8604 417
9071 1555 -713
8281 5620 201
2378 8304 -941
2600 6270 543
9191 4693 674
2963 2610 -306
5069 7681 -690
1120 7471 -697
5725 8113 -375
3262 9197 924
1951 9586 193
175 5446 -266
3510 5182 -180
5904 6440 330
4016 751 175
2612 4249 -863
5460 9359 -838
6371 3197 -508
1362 2134 -473
6310 498 -653
8623 5192 925
4627 4203 -723
4930 5084 195
7366 3815 -804
2421 6935 -229
3770 8915 -637
1676 4442 150
4003 1077 -764
9060 6402 -938
1383 4671 208
522 6446 -184
2026 6166 -926
3253 1096 -158
1539 6158 -817
5969 7298 885
3655 7588 -612
3145 6343 503
7355 9551 -507
3606 933 338
3127 6424 684
3211 5323 -981
2639 8484 -176
4891 1125 -6
5996 9410 -107
662 5738 372
5159 7975 587
6755 4074 378
4939 6132 -531
1073 8277 834
211 7547 653
7179 3997 609
7228 1788 511
76 3643 -478
8951 1856 -802
8875 7019 -360
1110 2474 188
8099 1187 727
2432 684 535
9170 2019 574
6270 1875 -624
7835 5820 -390
309 5310 189
3020 3447 683
5464 3593 491
8870 5837 999
4434 2188 903
8462 5900 991
3683 6178 -176
3569 172 -975
3314 5333 639
1154 6652 -193
4885 9366 628
11 598 597
3158 8050 94
1954 2133 410
1097 7407 -623
3433 6820 -565
231 5558 583
7404 1297 -462
9273 1649 -697
5513 8324 100
3550 3867 -65
6054 5489 -525
7763 3114 954
4193 4016 -117
2694 4736 -573
5188 9372 -72
3582 9062 -347
4729 3503 -593
9134 6158 496
6545 4098 -519
7540 7364 -533
1978 7116 -39
3315 7501 926
7073 7607 -680
7266 6125 -737
8053 4589 -19
3019 3139 331
5703 6492 -951
3997 1484 685
1373 2658 -875
1733 8646 659
8124 9024 212
7811 7564 437
4168 2193 -539
2210 7845 -597
1403 5260 418
6969 7479 71
3478 8114 604
7140 3567 -957
7578 2640 -886
704 439 -934
1612 8195 293
4159 3591 -713
1664 2095 749
1182 2682 -834
9115 2619 -867
6796 5086 737
143 8503 -378
5773 958 -259
6492 3068 -197
5050 7102 430
7974 4289 -49
9149 3534 534
1244 5110 473
2360 5145 598
7578 4429 579
5712 4747 16
8506 8692 -653
2001 4050 755
709 5722 578
49 7998 -905
7889 6246 -92
3918 8779 337
5800 831 702
4584 1304 721
3972 8974 -419
1399 4299 75
8106 8749 -993
6200 3494 67
5896 270 -929
8169 958 284
4768 1300 499
8115 205 416
5813 4068 308
2491 5212 840
8247 4511 -485
8384 1452 -386
8902 181 922
40 4880 -716
3670 6366 -527
1989 1835 386
1871 1890 72
2001 3172 -204
6735 966 927
7674 6127 131
8140 3708 221
371 1916 -757
8093 4314 769
4796 7515 -441
2238 7354 -655
2007 3508 -491
4028 8493 -809
8825 1976 -535
6249 1025 -471
8913 7489 -564
3678 7736 147
4998 7809 37
396 4186 50
1561 5976 -268
8711 1451 -390
5398 1737 -522
5316 3630 338
2918 4182 533
5707 8291 -152
3464 7767 -946
7186 4137 297
465 1094 906
7660 585 -66
3652 1930 -128
8778 6031 262
6940 603 821
6636 5177 959
1949 8743 639
2507 7236 -422
3530 3486 -436
3892 3879 119
6411 6672 -917
7963 5313 -497
842 656 -120
7544 4964 -537
8421 4181 -433
3322 7059 369
4170 2173 -109
9337 5761 -928
7450 2860 -451
9375 509 684
2677 5917 219
3720 2987 771
7923 8767 461
2535 5997 -792
5495 9552 34
7242 6138 -226
9260 7344 231
2846 5478 -219
2808 3829 6
2162 493 705
8435 2309 745
1505 5027 -154
7328 7597 -644
3071 3300 -919
9274 4707 -716
5687 6392 -108
3141 6224 -651
3031 3753 -703
8743 7001 -202
3575 2364 234
4347 8531 -204
9237 8559 -445
3375 5696 650
132 5949 -599
7921 2680 -865
1430 4004 -455
6098 9238 960
7149 7505 -535
667 8533 -962
9184 7606 -197
3025 2855 -858
3727 2960 -60
2149 8201 -934
7380 8399 -737
6494 1033 914
1493 8853 -964
5863 5380 -99
2401 6927 -411
4273 5900 -817
8495 9293 153
4835 5597 -441
4362 2752 -594
5832 3920 799
3645 7158 -369
4426 7764 -264
7823 6410 36
3760 6638 691
3348 1805 -683
2786 4589 -650
7074 4369 -7
1139 5332 -648
8510 2007 -834
4642 5533 -718
4464 978 173
7621 5040 -760
7352 6052 496
1174 8379 -938
4948 9046 588
3550 6342 817
8154 2831 184
412 7194 96
8189 7876 -368
8504 9571 433
5609 7508 -448
2690 8840 -723
55 8676 478
9171 6033 866
7232 6200 363
5537 1643 -656
1135 8193 -83
1630 3093 583
9135 2489 -71
2583 5746 249
331 8315 692
215 184 235
4287 4393 -688
7667 383 104
1924 9245 -56
7933 8175 -582
5542 4600 -590
7836 3113 604
3401 8580 -743
6380 4232 -641
112 8282 97
4004 7662 -836
7577 7314 236
6176 2282 -430
643 5518 -56
5601 4288 -41
80 7936 899
3763 139 450
5819 5823 151
42 9429 -443
3543 9487 191
4450 6001 -226
403 363 81
7224 9082 941
6301 9300 189
6935 3228 -17
3916 8692 -477
5696 2412 298
3321 8477 -195
474 3310 -176
702 2710 -400
1206 3409 -254
9397 7263 -335
6386 2888 -152
3379 7264 -519
5639 3165 892
4456 1047 880
2113 1215 8
8897 5771 -106
2306 81 279
2337 2568 324
3059 1626 785
643 7620 -274
2222 6848 -418
5624 5535 -251
2043 490 -592
2986 2527 161
84 3407 -387
494 6464 -113
5459 9570 71
1374 1196 -302
2317 1634 865
4315 2304 -278
1404 6705 816
6816 3804 -454
8288 7441 -135
4345 958 -575
7240 6166 802
2551 3944 -646
4512 3566 -435
6182 2692 -173
5844 2156 -449
6823 3317 -927
6706 8305 -148
657 3983 -86
3966 3993 796
3261 4842 -938
9486 5805 316
7024 67 -445
6956 3901 795
290 7871 -710
930 7761 -463
8529 7184 -153
2531 3195 -334
1502 6210 -40
8521 8984 774
131 5702 -630
3976 5908 -880
4680 6959 -556
694 4501 -107
831 5884 687
289 2854 704
3353 4683 -37
6771 7296 115
9116 4437 -647
4747 5733 390
7742 3444 327
5564 2626 916
6178 7744 -87
2326 4587 163
4234 8576 900
6145 2062 460
8961 1050 -17
5630 8101 -453
1482 536 644
4039 1720 548
2190 4734 -580
331 3865 -799
2158 2702 968
1611 2104 433
9252 3290 -385
2611 1515 -697
4828 6396 -163
8357 5647 843
1781 8258 253
3857 5193 -831
1225 7753 830
8605 4520 616
8723 3275 353
4133 8497 -671
2450 3504 -61
504 9003 -241
4760 7243 -538
3567 3671 -758
3438 4180 -456
9145 8289 406
8553 7218 517
3423 3643 -383
6879 5753 -399
9397 982 -735
5090 5611 191
4208 2001 -795
4742 2278 -959
5691 7443 -120
7639 7424 -220
7128 3400 451
3363 9199 175
8998 848 -788
8784 1145 -49
5769 7379 52
1358 4860 -312
6804 7340 747
656 7835 -255
7445 3615 735
5530 3771 135
5957 7023 766
2382 5489 421
4678 3267 -809
1144 1072 923
5512 526 -399
6990 1613 212
1605 6873 -475
5892 4294 142
9433 1144 606
7751 181 -57
1006 2646 913
7661 3491 -882
7763 221 964
1621 8700 -794
9081 1647 -40
2399 2398 -238
6702 4467 -260
1761 4052 -831
4723 613 -867
2732 2671 575
2019 8909 -974
9146 398 -537
6677 6572 797
7054 1476 -107
1908 1423 -499
7001 8483 -548
6553 6718 -396
6980 1619 925
569 9217 -155
3557 4263 -837
8721 8998 -613
5833 5511 -353
6533 9031 -683
2204 938 174
3082 4810 416
6340 6516 -819
4661 6071 577
3224 2719 301
4145 6157 52
2926 5321 -340
8053 7310 -174
5202 2350 -226
5607 5544 271
1250 7584 218
9099 7680 -421
5534 2881 -441
2943 9489 -71
8201 5298 718
3282 3157 668
7650 4716 -685
6487 6663 297
4288 207 707
8091 6553 -635
7903 8449 -377
8433 1401 -701
2761 9051 -290
6473 5692 -738
2641 7109 762
2110 5368 842
8418 1869 -433
3533 1901 -43
3812 3626 -707
4203 8456 -138
4881 4755 -710
5408 1829 664
3136 7287 821
6065 8451 -723
114 6910 -724
4788 2764 831
9203 4353 783
9585 9275 -754
4335 6792 961
5758 9083 68
7588 6293 -147
9248 3287 -983
6570 2259 377
1752 2768 -229
2686 3013 -829
8706 1206 244
8015 5279 -655
9463 4112 -761
2338 6864 -114
8917 8196 858
2057 6764 -200
4669 5878 -436
1144 4768 -981
4309 4445 -539
1840 1421 -866
6987 5343 676
203 4966 355
6245 9342 -943
8688 5949 195
7948 4698 634
183 5602 -104
9296 4965 850
7882 3930 -623
5654 7292 -878
4627 1785 -186
2008 439 -133
6425 3813 826
6672 94 -305
8252 8814 -327
2638 3021 769
625 5481 182
1745 8748 72
3043 8829 -945
5634 334 -324
2761 4373 -789
4956 7710 -748
6861 3837 -526
7627 2939 -242
5982 5685 -801
5155 9065 34
5667 3865 708
8030 7605 -711
1284 487 182
643 1260 -490
3121 9060 -257
8654 34 -318
6143 6311 -315
5829 7769 -375
3612 2465 -194
9028 6775 149
2535 2834 256
5439 5185 -469
5119 3587 115
5950 7575 889
4840 8069 -373
1655 9390 -175
628 6646 -273
2856 1052 -457
7600 4650 478
1977 399 -554
4227 561 75
5397 1363 361
6867 2478 -89
3754 3535 -881
3121 2047 258
4968 3707 -398
5543 5054 -892
35 2485 847
4207 8453 375
5261 3110 309
2772 8597 916
7624 5825 456
3336 5972 800
6298 5243 126
3391 8920 929
3837 1159 -978
3589 3798 791
4521 4268 -5
3415 4107 -970
6955 7203 785
3187 6238 890
4691 5412 -444
8838 4533 -518
3396 4806 890
9142 1896 -8
800 1552 -311
4381 7391 826
2190 2817 -639
1436 7970 -283
8086 4764 -125
2997 3815 32
5018 332 -409
8985 7493 -490
8926 2998 -862
3509 8976 718
35 2251 687
107 4989 593
7165 410 -378
1161 5617 214
7449 4683 962
2318 8277 714
1122 2375 897
6405 8141 307
4652 798 -928
1534 5040 25
8592 4660 -673
6526 9221 573
4355 8082 151
592 5238 539
5322 8235 -25
7979 4165 914
595 1077 82
9140 141 822
7318 2457 -994
4250 2453 -399
3646 5593 -837
7863 4305 -77
8703 3747 493
2205 5148 73
7188 7743 -376
7415 4374 282
7781 7928 683
7003 3230 581
1713 7351 659
9140 3820 -436
7543 4450 277
2492 2837 -239
4366 9370 608
4260 4114 -960
6920 438 -232
7594 2869 73
41 482 -686
9017 7064 317
2057 3129 86
9282 9276 -307
4190 9566 -776
2665 4918 -574
4585 7182 115
2369 914 360
2649 4086 -941
3080 4181 -463
5273 145 -54
1435 6229 327
2647 1065 -887
4947 2278 496
824 8627 255
7658 6880 674
4340 1640 549
1691 6269 -110
1033 3906 -348
3325 7796 242
3488 3717 -717
6020 3309 -678
8702 1598 -745
6543 4059 805
2073 1714 675
1865 1118 -185
1419 1426 -902
1213 7471 -50
2583 4125 -734
1684 3872 135
3388 8910 257
5998 1983 -308
7486 7257 951
4953 4439 -648
1893 3059 -252
2242 4653 -438
4087 3712 666
7625 3386 -76
3938 8108 640
9549 6206 -634
1616 2128 -930
521 1046 -349
8871 201 877
7758 9580 -328
5309 1682 -419
5144 4225 200
1903 4758 -892
8581 7421 612
5037 1256 -688
8864 1310 -273
3421 8029 -18
4433 9033 565
4785 6252 938
591 6562 639
3359 5404 975
8857 2569 407
5803 848 -85
5246 4140 373
4210 583 462
5656 2827 814
9265 6235 -111
861 291 790
1370 4370 -89
5609 7645 -291
6205 7794 649
5534 6572 460
3851 238 795
2022 7543 -578
9079 1769 -278
7849 8814 619
7503 6719 997
5623 7995 -93
229 1167 -488
3516 6073 447
6893 7379 -276
2431 8150 988
5338 6947 72
3289 6009 -137
4036 4926 789
3104 2708 -652
2767 6510 993
2123 9061 908
7427 1542 -528
9370 3757 899
3312 9215 139
5616 3616 -427
2080 4470 761
3574 5863 -514
1550 8428 570
883 9122 -179
2917 1207 642
3763 8192 835
7420 5877 -749
2197 2383 -239
3239 1881 -812
3291 5997 -333
537 6056 -255
3032 7158 -327
6494 2274 -313
1470 3223 632
2790 3088 -61
9534 542 -13
1001 344 -475
9002 7375 744
1259 7731 -169
1891 5561 -405
6474 5741 928
1922 6856 532
2630 402 760
3107 1561 797
5075 7988 451
7529 3675 -485
6954 538 -299
5343 162 -667
2272 8120 -979
1821 8375 91
5856 4166 910
5148 9439 269
132 9283 219
8095 1029 404
8013 1619 220
1019 710 -266
200 8791 76
5630 1366 118
4410 4337 117
6779 2349 -213
9261 3496 -55
8694 104 -660
9018 7200 382
8278 3321 -168
865 5091 -31
1628 80 468
6936 1504 665
4091 1494 478
268 4860 -989
4944 7180 107
8135 3814 316
1639 2693 850
8872 4476 -345
9153 118 799
4174 6429 -671
1327 3892 692
6490 5313 -876
9350 2982 -396
3975 3410 -379
4572 7651 215
6140 5963 -882
6104 2973 508
878 4081 148
6878 6654 -856
8335 7102 608
2237 5802 972
6200 7483 44
9556 4373 939
8967 4323 -242
6935 1594 57
2303 2625 -936
6215 6259 719
6035 3154 517
3147 926 -174
7976 8574 846
2312 176 -833
8914 731 769
2344 7204 -807
272 8695 -465
1422 400 491
8343 556 -61
7605 1862 -473
2793 3804 -958
3844 6590 312
484 5874 -902
8097 9051 459
5977 8679 56
8224 5679 -908
6795 5312 408
8720 7926 -665
421 2412 -100
4307 6986 -787
1882 9174 67
3042 2420 -927
3635 7182 106
2759 4676 431
7440 6086 638
8135 5887 -683
7337 4048 861
3601 8628 291
3171 2389 945
5636 6367 992
7892 6603 282
9148 4504 -904
2668 9047 -920
7185 8718 -841
7839 7259 -394
3263 913 231
462 1063 -659
8889 429 62
8894 9097 -939
6904 1117 -280
9512 1046 46
8910 2565 -379
8608 2310 764
8620 8351 -384
9475 6504 85
6199 7949 59
9149 5031 272
5434 138 -822
1575 3896 -260
7826 2746 -781
6020 5564 -288
9245 6530 502
1380 4066 -968
1674 5400 639
1584 1285 -747
3010 7626 -381
3213 3164 606
1333 3795 384
9237 1763 432
1935 9071 -643
1817 799 920
3995 409 427
3433 421 925
838 4376 990
1585 2534 625
9287 3511 -253
6809 4514 344
8225 9261 952
9342 1825 -564
6785 3225 -604
3350 7865 -738
473 9293 -791
7181 1213 -202
863 1347 -255
587 2313 36
3653 9201 -581
3335 771 -228
439 5265 115
8954 5459 715
3980 5462 -220
6209 8368 -418
5188 5301 782
3340 2300 -500
1375 3059 -150
7178 8270 -336
8972 3673 -88
5298 5590 957
8337 3725 925
7729 8007 937
2388 3599 -84
5022 1727 -340
1556 5179 817
7497 2914 -627
5047 9449 129
9187 551 160
3104 2442 -177
122 1065 23
6735 4419 930
2270 7238 -863
161 7567 273
3559 3405 289
2936 261 -784
9104 5104 906
7225 6955 796
9554 4801 191
8284 4741 974
5319 8578 -733
2554 2446 -425
295 164 -537
2271 234 959
5183 7953 -994
7069 1735 -711
9290 6025 491
9233 6869 353
4075 2711 867
1019 3540 -490
5695 9014 -285
375 1573 -383
6329 1836 -990
643 6839 -922
5085 8864 778
1123 5152 400
7877 9515 855
6139 8579 648
4584 4651 871
1446 134 678
1301 9057 551
4330 2949 269
884 4875 910
1133 6240 770
1002 8397 -517
1530 1364 -375
8479 3660 933
6897 5011 165
2590 5180 -425
3060 7137 373
2270 1696 -722
2853 7271 345
1238 4386 -374
6956 251 576
1908 3139 155
7490 3705 820
359 5411 -614
6597 4047 809
8274 9238 -78
7942 6134 -696
5110 8354 509
5267 121 -135
8034 2370 -620
3651 3385 330
6075 4965 -594
2231 8333 831
6958 6302 460
678 1179 211
2570 4510 599
3685 332 672
7552 5100 551
4290 9427 519
2299 2604 -854
8183 4268 -891
2592 4410 -453
2629 7333 614
959 9397 -430
7475 8715 -174
9439 3942 603
7790 1159 538
991 8844 621
3664 9395 393
4509 2701 937
443 1870 272
3500 5738 78
2808 985 -149
3820 7788 -129
8735 277 -502
6681 2686 -840
2101 9460 -616
233 6911 -598
2502 2622 -920
4041 4787 -333
3020 1437 168
7955 5038 519
9046 7749 459
2210 652 102
7653 7797 180
5270 8395 913
6181 7887 915
6093 5227 -319
5422 2573 -306
2994 7824 -719
7717 6814 -823
9536 2409 38
8843 5118 -327
2512 743 -934
3797 3698 -198
1559 1638 534
836 5672 -440
2846 504 3
3669 6675 6
3126 1562 -340
9498 4587 -845
3004 1223 680
9048 382 878
2193 2163 170
6872 602 689
9439 3692 -157
3377 2534 956
870 3388 -963
8371 6995 -2
4755 7705 170
8243 1607 209
2802 2313 -701
5588 8978 874
6986 5051 890
1813 5436 8
2256 7058 457
4802 3848 561
547 2293 444
5776 105 701
1571 1009 90
2610 2349 -182
6061 7432 -30
1353 281 -341
8727 2272 -163
3974 4379 21
154 2356 -701
6221 4593 -335
3604 4544 -511
2455 4413 790
5389 1109 -315
757 2089 -475
1900 317 220
5017 6777 952
5879 6497 255
5118 5398 -88
6639 8413 -505
4603 4478 309
3861 8750 89
1936 6657 -636
336 5300 -630
7094 1811 -429
1411 6121 447
3787 2758 -536
1678 4292 -500
7102 4358 -252
6338 7661 58
3641 5095 286
6953 7911 -711
148 9191 -452
1 6007 915
969 5821 82
2049 874 -490
6068 7242 -348
8788 6619 383
1281 7643 492
4340 2912 -937
9234 1979 -34
9243 4181 332
91 6403 -485
400 8929 830
1228 6998 -260
2916 5826 694
95 8741 -34
4797 2035 553
7773 1108 -112
1867 5194 -867
877 8170 -458
206 9549 62
5836 1121 -203
8673 4615 -200
4795 1971 -351
3465 3348 809
8478 3987 52
3185 9086 39
3033 6801 -544
69 72 123
1658 4495 -989
3437 8287 -858
2133 1153 757
542 2894 -18
483 3893 -238
2147 3970 264
4096 8733 -644
5457 4143 -415
1920 8246 509
